num;length;end;level;newend;withpadding;sec
2632;38;78852;LIMBO;79257;79267;7926,7
2633;15;78867;LIMBO;79272;79282;7928,2
2634;9;78876;LIMBO;79281;79291;7929,1
2635;17;78893;LIMBO;79298;79308;7930,8
2636;12;78905;LIMBO;79310;79320;7932
2637;15;78920;DL3;79325;79335;7933,5
2638;13;78933;DL3;79338;79348;7934,8
2639;10;78943;DL3;79348;79358;7935,8
2640;10;78953;DL2;79358;79368;7936,8
2641;16;78969;DL2;79374;79384;7938,4
2642;8;78977;DL3;79382;79392;7939,2
2643;9;78986;DL2;79391;79401;7940,1
2644;13;78999;DL3;79404;79414;7941,4
2645;15;79014;DL3;79419;79429;7942,9
2646;18;79032;DL3;79437;79447;7944,7
2647;36;79068;LIMBO;79473;79483;7948,3
2648;12;79080;LIMBO;79485;79495;7949,5
2649;12;79092;LIMBO;79497;79507;7950,7
2650;14;79106;LIMBO;79511;79521;7952,1
2651;18;79124;LIMBO;79529;79539;7953,9
2652;13;79137;DL3;79542;79552;7955,2
2653;12;79149;DL3;79554;79564;7956,4
2654;29;79178;DL3;79583;79593;7959,3
2655;18;79196;DL3;79601;79611;7961,1
2656;30;79226;DL2;79631;79641;7964,1
2657;26;79252;DL2;79657;79667;7966,7
2658;20;79272;DL2;79677;79687;7968,7
2659;13;79285;DL2;79690;79700;7970
2660;19;79304;DL1;79709;79719;7971,9
2661;20;79324;DL1;79729;79739;7973,9
2662;9;79333;DL1;79738;79748;7974,8
2663;48;79381;DL1;79786;79796;7979,6
2664;48;79429;DL1;79834;79844;7984,4
2665;17;79446;LIMBO;79851;79861;7986,1
2666;34;79480;LIMBO;79885;79895;7989,5
2667;38;79518;LIMBO;79923;79933;7993,3
2668;11;79529;LIMBO;79934;79944;7994,4
2669;32;79561;LIMBO;79966;79976;7997,6
2670;43;79604;LIMBO;80009;80019;8001,9
2671;27;79631;COBB;80036;80046;8004,6
2672;26;79657;COBB;80062;80072;8007,2
2673;24;79681;COBB;80086;80096;8009,6
2674;51;79732;LIMBO;80137;80147;8014,7
2675;38;79770;LIMBO;80175;80185;8018,5
2676;36;79806;LIMBO;80211;80221;8022,1
2677;62;79868;LIMBO;80273;80283;8028,3
2678;112;79980;LIMBO;80385;80395;8039,5
2679;47;80027;LIMBO;80432;80442;8044,2
2680;27;80054;LIMBO;80459;80469;8046,9
2681;43;80097;LIMBO;80502;80512;8051,2
2682;31;80128;DL1;80533;80543;8054,3
2683;26;80154;DL1;80559;80569;8056,9
2684;98;80252;DL1;80657;80667;8066,7
2685;30;80282;DL1;80687;80697;8069,7
2686;38;80320;DL1;80725;80735;8073,5
2687;43;80363;DL1;80768;80778;8077,8
2688;36;80399;DL1;80804;80814;8081,4
2689;157;80556;DL1;80961;80971;8097,1
2690;26;80582;DL1;80987;80997;8099,7
2691;31;80613;DL1;81018;81028;8102,8
2692;19;80632;DL1;81037;81047;8104,7
2693;191;80823;DL1;81228;81238;8123,8
2694;58;80881;DL1;81286;81296;8129,6
2695;15;80896;DL1;81301;81311;8131,1
2696;32;80928;DL1;81333;81343;8134,3
2697;24;80952;DL1;81357;81367;8136,7
2698;23;80975;DL1;81380;81390;8139
2699;22;80997;DL1;81402;81412;8141,2
2700;30;81027;LIMBO;81432;81442;8144,2
2701;67;81094;LIMBO;81499;81509;8150,9
2702;21;81115;LIMBO;81520;81530;8153
2703;44;81159;LIMBO;81564;81574;8157,4
2704;42;81201;LIMBO;81606;81616;8161,6
2705;42;81243;LIMBO;81648;81658;8165,8
2706;27;81270;LIMBO;81675;81685;8168,5
2707;170;81440;LIMBO;81845;81855;8185,5
2708;56;81496;LIMBO;81901;81911;8191,1
2709;59;81555;LIMBO;81960;81970;8197
2710;178;81733;LIMBO;82138;82148;8214,8
2711;39;81772;LIMBO;82177;82187;8218,7
2712;33;81805;LIMBO;82210;82220;8222
2713;60;81865;LIMBO;82270;82280;8228
2714;40;81905;LIMBO;82310;82320;8232
2715;27;81932;LIMBO;82337;82347;8234,7
2716;92;82024;LIMBO;82429;82439;8243,9
2717;41;82065;LIMBO;82470;82480;8248
2718;22;82087;LIMBO;82492;82502;8250,2
2719;52;82139;LIMBO;82544;82554;8255,4
2720;54;82193;REAL;82598;82608;8260,8
2721;156;82349;REAL;82754;82764;8276,4
2722;149;82498;REAL;82903;82913;8291,3
2723;129;82627;REAL;83032;83042;8304,2
2724;42;82669;REAL;83074;83084;8308,4
2725;24;82693;REAL;83098;83108;8310,8
2726;32;82725;REAL;83130;83140;8314
2727;80;82805;REAL;83210;83220;8322
2728;52;82857;REAL;83262;83272;8327,2
2729;78;82935;REAL;83340;83350;8335
2730;55;82990;REAL;83395;83405;8340,5
2731;15;83005;REAL;83410;83420;8342
2732;45;83050;REAL;83455;83465;8346,5
2733;19;83069;REAL;83474;83484;8348,4
2734;32;83101;REAL;83506;83516;8351,6
2735;11;83112;REAL;83517;83527;8352,7
2736;20;83132;REAL;83537;83547;8354,7
2737;22;83154;REAL;83559;83569;8356,9
2738;34;83188;REAL;83593;83603;8360,3
2739;115;83303;REAL;83708;83718;8371,8
2740;22;83325;REAL;83730;83740;8374
2741;26;83351;REAL;83756;83766;8376,6
2742;24;83375;REAL;83780;83790;8379
2743;95;83470;REAL;83875;83885;8388,5
2744;14;83484;REAL;83889;83899;8389,9
2745;39;83523;REAL;83928;83938;8393,8
2746;92;83615;REAL;84020;84030;8403
2747;61;83676;REAL;84081;84091;8409,1
2748;56;83732;REAL;84137;84147;8414,7
2749;112;83844;REAL;84249;84259;8425,9
2750;36;83880;REAL;84285;84295;8429,5
2751;23;83903;REAL;84308;84318;8431,8
2752;29;83932;REAL;84337;84347;8434,7
2753;40;83972;REAL;84377;84387;8438,7
2754;25;83997;REAL;84402;84412;8441,2
2755;45;84042;REAL;84447;84457;8445,7
2756;17;84059;REAL;84464;84474;8447,4
2757;240;84299;REAL;84704;84714;8471,4
